"No.","Time","Source","Destination","Protocol","Length","Info"
"176","2010-06-12 14:12:03,315228","174.120.43.124","192.168.1.101","TCP","1514","80  >  2304 [ACK] Seq=1659 Ack=134 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"177","2010-06-12 14:12:03,319225","174.120.43.124","192.168.1.101","TCP","1514","80  >  2304 [ACK] Seq=3119 Ack=134 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"178","2010-06-12 14:12:03,320519","192.168.1.101","174.120.43.124","TCP","60","2304  >  80 [ACK] Seq=210 Ack=4579 Win=17520 Len=0"
"179","2010-06-12 14:12:03,323226","174.120.43.124","192.168.1.101","TCP","1514","80  >  2304 [ACK] Seq=4579 Ack=134 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"180","2010-06-12 14:12:03,323233","69.89.31.122","192.168.1.101","TCP","60","80  >  2312 [ACK] Seq=1 Ack=69 Win=5840 Len=0"
"181","2010-06-12 14:12:03,323733","69.89.31.122","192.168.1.101","HTTP","622","HTTP/1.1 200 OK  (GIF89a)"
"182","2010-06-12 14:12:03,324528","192.168.1.101","174.120.43.124","TCP","60","2304  >  80 [ACK] Seq=210 Ack=6039 Win=17520 Len=0"
"183","2010-06-12 14:12:03,325383","192.168.1.101","69.89.31.122","HTTP","133","GET /images/common/dividers/gray-h-800.gif HTTP/1.1 "
"184","2010-06-12 14:12:03,353894","174.120.43.124","192.168.1.101","TCP","60","80  >  2304 [ACK] Seq=6039 Ack=210 Win=5840 Len=0"
"185","2010-06-12 14:12:03,379718","174.120.43.124","192.168.1.101","TCP","1514","80  >  2310 [ACK] Seq=3644 Ack=221 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"186","2010-06-12 14:12:03,379724","174.120.43.124","192.168.1.101","HTTP","146","HTTP/1.1 200 OK  (GIF89a)"
"187","2010-06-12 14:12:03,381086","192.168.1.101","174.120.43.124","TCP","60","2310  >  80 [ACK] Seq=221 Ack=5196 Win=17520 Len=0"
"188","2010-06-12 14:12:03,381414","192.168.1.101","174.120.43.124","HTTP","124","GET /images/hpimages/tab_humor.gif HTTP/1.1 "
"189","2010-06-12 14:12:03,392430","174.120.43.124","192.168.1.101","TCP","1514","80  >  2304 [ACK] Seq=6039 Ack=210 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"190","2010-06-12 14:12:03,396428","174.120.43.124","192.168.1.101","TCP","1514","80  >  2304 [ACK] Seq=7499 Ack=210 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"191","2010-06-12 14:12:03,397707","192.168.1.101","174.120.43.124","TCP","60","2304  >  80 [ACK] Seq=210 Ack=8959 Win=17520 Len=0"
"192","2010-06-12 14:12:03,400426","174.120.43.124","192.168.1.101","TCP","1514","80  >  2304 [ACK] Seq=8959 Ack=210 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"193","2010-06-12 14:12:03,400432","212.159.9.56","192.168.1.101","TCP","60","80  >  2311 [ACK] Seq=1 Ack=75 Win=5840 Len=0"
"194","2010-06-12 14:12:03,404670","174.120.43.124","192.168.1.101","TCP","1514","80  >  2304 [ACK] Seq=10419 Ack=210 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"195","2010-06-12 14:12:03,405963","192.168.1.101","174.120.43.124","TCP","60","2304  >  80 [ACK] Seq=210 Ack=11879 Win=17520 Len=0"
"196","2010-06-12 14:12:03,408668","174.120.43.124","192.168.1.101","TCP","1514","80  >  2304 [ACK] Seq=11879 Ack=210 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"197","2010-06-12 14:12:03,412417","212.159.9.56","192.168.1.101","TCP","1514","80  >  2311 [ACK] Seq=1 Ack=75 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"198","2010-06-12 14:12:03,412424","192.168.1.101","67.212.184.66","TCP","60","2309  >  80 [ACK] Seq=77 Ack=229 Win=17292 Len=0"
"199","2010-06-12 14:12:03,414532","212.159.9.56","192.168.1.101","HTTP","1083","HTTP/1.1 200 OK  (GIF89a)"
"200","2010-06-12 14:12:03,414875","69.163.132.48","192.168.1.101","HTTP","473","HTTP/1.1 200 OK  (GIF89a)"
"201","2010-06-12 14:12:03,415508","192.168.1.101","212.159.9.56","TCP","60","2311  >  80 [ACK] Seq=75 Ack=2490 Win=17520 Len=0"
"202","2010-06-12 14:12:03,415850","192.168.1.101","212.159.9.56","HTTP","119","GET /images/wiFiButton.gif HTTP/1.1 "
"203","2010-06-12 14:12:03,416238","192.168.1.101","69.163.132.48","HTTP","162","GET /main/wp-content/themes/mikes-lounge/images/date-left.gif HTTP/1.1 "
"204","2010-06-12 14:12:03,423253","69.89.31.122","192.168.1.101","HTTP","493","HTTP/1.1 200 OK  (GIF89a)"
"205","2010-06-12 14:12:03,424093","192.168.1.101","69.89.31.122","HTTP","139","GET /images/common/icons/services-web-design.gif HTTP/1.1 "
"206","2010-06-12 14:12:03,425116","62.140.213.243","192.168.1.101","TCP","62","80  >  2313 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"207","2010-06-12 14:12:03,425323","192.168.1.101","62.140.213.243","TCP","60","2313  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"208","2010-06-12 14:12:03,425459","192.168.1.101","62.140.213.243","HTTP","138","GET /_imgs/companies/120/bing.gif HTTP/1.1 "
"209","2010-06-12 14:12:03,427864","62.140.213.243","192.168.1.101","TCP","62","80  >  2314 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"210","2010-06-12 14:12:03,428065","192.168.1.101","62.140.213.243","TCP","60","2314  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"211","2010-06-12 14:12:03,428242","192.168.1.101","62.140.213.243","HTTP","128","GET /_imgs/facebook.png HTTP/1.1 "
"212","2010-06-12 14:12:03,454647","174.120.43.124","192.168.1.101","TCP","1514","80  >  2310 [ACK] Seq=5196 Ack=291 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"213","2010-06-12 14:12:03,454653","174.120.43.124","192.168.1.101","HTTP","79","HTTP/1.1 200 OK  (GIF89a)"
"214","2010-06-12 14:12:03,455969","192.168.1.101","174.120.43.124","TCP","60","2310  >  80 [ACK] Seq=291 Ack=6681 Win=17520 Len=0"
"215","2010-06-12 14:12:03,456295","192.168.1.101","174.120.43.124","HTTP","128","GET /images/hpimages/tab_lifestyle.gif HTTP/1.1 "
"216","2010-06-12 14:12:03,469132","174.120.43.124","192.168.1.101","TCP","1514","80  >  2304 [ACK] Seq=13339 Ack=210 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"217","2010-06-12 14:12:03,473377","174.120.43.124","192.168.1.101","TCP","1514","80  >  2304 [ACK] Seq=14799 Ack=210 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"218","2010-06-12 14:12:03,474961","192.168.1.101","174.120.43.124","TCP","60","2304  >  80 [ACK] Seq=210 Ack=14799 Win=17520 Len=0"
"219","2010-06-12 14:12:03,477124","174.120.43.124","192.168.1.101","HTTP","1514","HTTP/1.1 200 OK  (text/html)HTTP/1.1 200 OK "
"220","2010-06-12 14:12:03,478431","192.168.1.101","174.120.43.124","TCP","60","2304  >  80 [ACK] Seq=210 Ack=17719 Win=17520 Len=0"
"221","2010-06-12 14:12:03,481121","174.120.43.124","192.168.1.101","TCP","1514","80  >  2304 [ACK] Seq=17719 Ack=210 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"222","2010-06-12 14:12:03,481565","174.120.43.124","192.168.1.101","HTTP","626","HTTP/1.1 200 OK  (GIF89a)"
"223","2010-06-12 14:12:03,482913","192.168.1.101","174.120.43.124","TCP","60","2304  >  80 [ACK] Seq=210 Ack=19751 Win=17520 Len=0"
"224","2010-06-12 14:12:03,517349","69.89.31.122","192.168.1.101","TCP","1514","80  >  2312 [ACK] Seq=1008 Ack=233 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"225","2010-06-12 14:12:03,517355","69.89.31.122","192.168.1.101","HTTP","187","HTTP/1.1 200 OK  (GIF89a)"
"226","2010-06-12 14:12:03,518758","192.168.1.101","69.89.31.122","TCP","60","2312  >  80 [ACK] Seq=233 Ack=2601 Win=17520 Len=0"
"227","2010-06-12 14:12:03,525442","69.163.132.48","192.168.1.101","HTTP","1342","HTTP/1.1 200 OK  (GIF89a)"
"228","2010-06-12 14:12:03,529843","174.120.43.124","192.168.1.101","TCP","1514","80  >  2310 [ACK] Seq=6681 Ack=365 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"229","2010-06-12 14:12:03,529912","174.120.43.124","192.168.1.101","HTTP","252","HTTP/1.1 200 OK  (GIF89a)"
"230","2010-06-12 14:12:03,531310","192.168.1.101","174.120.43.124","TCP","60","2310  >  80 [ACK] Seq=365 Ack=8339 Win=17520 Len=0"
"231","2010-06-12 14:12:03,554583","212.159.9.56","192.168.1.101","TCP","1514","80  >  2311 [ACK] Seq=2490 Ack=140 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"232","2010-06-12 14:12:03,554589","212.159.9.56","192.168.1.101","HTTP","104","HTTP/1.1 200 OK  (GIF89a)"
"233","2010-06-12 14:12:03,554591","62.140.213.243","192.168.1.101","TCP","60","80  >  2313 [ACK] Seq=1 Ack=85 Win=5840 Len=0"
"234","2010-06-12 14:12:03,554912","62.140.213.243","192.168.1.101","TCP","305","80  >  2313 [PSH, ACK] Seq=1 Ack=85 Win=5840 Len=251 [TCP segment of a reassembled PDU]"
"235","2010-06-12 14:12:03,555941","192.168.1.101","212.159.9.56","TCP","60","2311  >  80 [ACK] Seq=140 Ack=4000 Win=17520 Len=0"
"236","2010-06-12 14:12:03,558831","62.140.213.243","192.168.1.101","HTTP","958","HTTP/1.1 200 OK  (GIF89a)"
"237","2010-06-12 14:12:03,558838","62.140.213.243","192.168.1.101","TCP","60","80  >  2313 [FIN, ACK] Seq=1156 Ack=85 Win=5840 Len=0"
"238","2010-06-12 14:12:03,558840","62.140.213.243","192.168.1.101","TCP","60","80  >  2314 [ACK] Seq=1 Ack=75 Win=5840 Len=0"
"239","2010-06-12 14:12:03,559245","62.140.213.243","192.168.1.101","TCP","306","80  >  2314 [PSH, ACK] Seq=1 Ack=75 Win=5840 Len=252 [TCP segment of a reassembled PDU]"
"240","2010-06-12 14:12:03,559708","192.168.1.101","62.140.213.243","TCP","60","2313  >  80 [ACK] Seq=85 Ack=1156 Win=16365 Len=0"
"241","2010-06-12 14:12:03,559714","192.168.1.101","62.140.213.243","TCP","60","2313  >  80 [ACK] Seq=85 Ack=1157 Win=16365 Len=0"
"242","2010-06-12 14:12:03,563732","62.140.213.243","192.168.1.101","HTTP","1128","HTTP/1.1 200 OK  (PNG)"
"243","2010-06-12 14:12:03,563738","62.140.213.243","192.168.1.101","TCP","60","80  >  2314 [FIN, ACK] Seq=1327 Ack=75 Win=5840 Len=0"
"244","2010-06-12 14:12:03,564734","192.168.1.101","62.140.213.243","TCP","60","2314  >  80 [ACK] Seq=75 Ack=1327 Win=16194 Len=0"
"245","2010-06-12 14:12:03,564740","192.168.1.101","62.140.213.243","TCP","60","2314  >  80 [ACK] Seq=75 Ack=1328 Win=16194 Len=0"
"246","2010-06-12 14:12:03,740577","192.168.1.101","69.163.132.48","TCP","60","2302  >  80 [ACK] Seq=451 Ack=5286 Win=16232 Len=0"
"247","2010-06-12 14:12:05,353653","174.120.43.124","192.168.1.101","TCP","60","80  >  2304 [FIN, ACK] Seq=19751 Ack=210 Win=5840 Len=0"
"248","2010-06-12 14:12:05,353892","192.168.1.101","174.120.43.124","TCP","60","2304  >  80 [ACK] Seq=210 Ack=19752 Win=17520 Len=0"
"249","2010-06-12 14:12:05,522783","69.163.132.48","192.168.1.101","TCP","60","80  >  2302 [FIN, ACK] Seq=5286 Ack=451 Win=5840 Len=0"
"250","2010-06-12 14:12:05,523008","192.168.1.101","69.163.132.48","TCP","60","2302  >  80 [ACK] Seq=451 Ack=5287 Win=16232 Len=0"
"251","2010-06-12 14:12:05,523014","174.120.43.124","192.168.1.101","TCP","60","80  >  2310 [FIN, ACK] Seq=8339 Ack=365 Win=5840 Len=0"
"252","2010-06-12 14:12:05,523244","192.168.1.101","174.120.43.124","TCP","60","2310  >  80 [ACK] Seq=365 Ack=8340 Win=17520 Len=0"
"253","2010-06-12 14:12:06,396977","97.74.144.108","192.168.1.101","TCP","592","80  >  2303 [PSH, ACK] Seq=1 Ack=129 Win=6432 Len=538 [TCP segment of a reassembled PDU]"
"254","2010-06-12 14:12:06,428015","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=539 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"255","2010-06-12 14:12:06,429317","192.168.1.101","97.74.144.108","TCP","60","2303  >  80 [ACK] Seq=129 Ack=1999 Win=17520 Len=0"
"256","2010-06-12 14:12:06,540445","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=1999 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"257","2010-06-12 14:12:06,544438","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=3459 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"258","2010-06-12 14:12:06,545737","192.168.1.101","97.74.144.108","TCP","60","2303  >  80 [ACK] Seq=129 Ack=4919 Win=17520 Len=0"
"259","2010-06-12 14:12:06,548684","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=4919 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"260","2010-06-12 14:12:06,656369","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=6379 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"261","2010-06-12 14:12:06,657676","192.168.1.101","97.74.144.108","TCP","60","2303  >  80 [ACK] Seq=129 Ack=7839 Win=17520 Len=0"
"262","2010-06-12 14:12:06,660365","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=7839 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"263","2010-06-12 14:12:06,664115","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=9299 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"264","2010-06-12 14:12:06,665413","192.168.1.101","97.74.144.108","TCP","60","2303  >  80 [ACK] Seq=129 Ack=10759 Win=16060 Len=0"
"265","2010-06-12 14:12:06,769299","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=10759 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"266","2010-06-12 14:12:06,773294","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=12219 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"267","2010-06-12 14:12:06,774588","192.168.1.101","97.74.144.108","TCP","60","2303  >  80 [ACK] Seq=129 Ack=13679 Win=13140 Len=0"
"268","2010-06-12 14:12:06,777290","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=13679 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"269","2010-06-12 14:12:06,781039","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=15139 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"270","2010-06-12 14:12:06,782330","192.168.1.101","97.74.144.108","TCP","60","2303  >  80 [ACK] Seq=129 Ack=16599 Win=10220 Len=0"
"271","2010-06-12 14:12:06,785035","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=16599 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"272","2010-06-12 14:12:06,789035","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [PSH, ACK] Seq=18059 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"273","2010-06-12 14:12:06,802971","192.168.1.101","97.74.144.108","TCP","60","2303  >  80 [ACK] Seq=129 Ack=19519 Win=7300 Len=0"
"274","2010-06-12 14:12:06,888224","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=19519 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"275","2010-06-12 14:12:06,891220","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=20979 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"276","2010-06-12 14:12:06,892513","192.168.1.101","97.74.144.108","TCP","60","2303  >  80 [ACK] Seq=129 Ack=22439 Win=4380 Len=0"
"277","2010-06-12 14:12:06,894967","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=22439 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"278","2010-06-12 14:12:06,898964","97.74.144.108","192.168.1.101","TCP","1514","80  >  2303 [ACK] Seq=23899 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"279","2010-06-12 14:12:06,900261","192.168.1.101","97.74.144.108","TCP","60","2303  >  80 [ACK] Seq=129 Ack=25359 Win=1460 Len=0"
"280","2010-06-12 14:12:06,902712","97.74.144.108","192.168.1.101","TCP","1514","[TCP Window Full] 80  >  2303 [ACK] Seq=25359 Ack=129 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"281","2010-06-12 14:12:06,902718","3Com_72:ab:55","Alcatel-_87:f5:94","ARP","60","Who has 192.168.5.1? Tell 192.168.5.124"
"282","2010-06-12 14:12:07,021657","192.168.1.101","97.74.144.108","TCP","60","[TCP ZeroWindow] 2303  >  80 [ACK] Seq=129 Ack=26819 Win=0 Len=0"
"283","2010-06-12 14:12:07,523302","97.74.144.108","192.168.1.101","TCP","60","[TCP Keep-Alive] 80  >  2303 [ACK] Seq=26818 Ack=129 Win=6432 Len=0"
"284","2010-06-12 14:12:07,523520","192.168.1.101","97.74.144.108","TCP","60","[TCP ZeroWindow] 2303  >  80 [ACK] Seq=129 Ack=26819 Win=0 Len=0"
"285","2010-06-12 14:12:08,077707","192.168.5.122","192.168.1.101","TCP","60","80  >  2306 [FIN, ACK] Seq=1557 Ack=158 Win=5840 Len=0"
"286","2010-06-12 14:12:08,077891","192.168.5.122","192.168.1.101","TCP","60","[TCP Out-Of-Order] 80  >  2306 [FIN, ACK] Seq=1557 Ack=158 Win=5840 Len=0"
"287","2010-06-12 14:12:08,078111","192.168.1.101","192.168.5.122","TCP","60","2306  >  80 [ACK] Seq=158 Ack=1558 Win=17520 Len=0"
"288","2010-06-12 14:12:08,185127","67.212.184.66","192.168.1.101","TCP","60","80  >  2309 [FIN, ACK] Seq=229 Ack=77 Win=5840 Len=0"
"289","2010-06-12 14:12:08,185332","192.168.1.101","67.212.184.66","TCP","60","2309  >  80 [ACK] Seq=77 Ack=230 Win=17292 Len=0"
"290","2010-06-12 14:12:08,423223","97.74.144.108","192.168.1.101","TCP","60","[TCP Keep-Alive] 80  >  2303 [ACK] Seq=26818 Ack=129 Win=6432 Len=0"
"291","2010-06-12 14:12:08,423422","192.168.1.101","97.74.144.108","TCP","60","[TCP ZeroWindow] 2303  >  80 [ACK] Seq=129 Ack=26819 Win=0 Len=0"
"292","2010-06-12 14:12:09,132913","192.168.3.114","192.168.3.255","BROWSER","252","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"293","2010-06-12 14:12:10,116163","97.74.144.108","192.168.1.101","TCP","60","[TCP Keep-Alive] 80  >  2303 [ACK] Seq=26818 Ack=129 Win=6432 Len=0"
"294","2010-06-12 14:12:10,116380","192.168.1.101","97.74.144.108","TCP","60","[TCP ZeroWindow] 2303  >  80 [ACK] Seq=129 Ack=26819 Win=0 Len=0"
"295","2010-06-12 14:12:10,789467","192.168.3.117","192.168.3.255","NBNS","92","Name query NB TESTBED14<20>"
"296","2010-06-12 14:12:10,789828","Ibm_96:ac:5e","Broadcast","ARP","60","Who has 192.168.3.117? Tell 192.168.3.114"
"297","2010-06-12 14:12:10,790020","Ibm_d8:7f:9a","Ibm_96:ac:5e","ARP","60","192.168.3.117 is at 00:09:6b:d8:7f:9a"
"298","2010-06-12 14:12:10,790302","192.168.3.114","192.168.3.117","NBNS","104","Name query response NB 192.168.3.114"
"299","2010-06-12 14:12:10,790553","192.168.3.117","192.168.3.114","TCP","62","2297  >  139 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"300","2010-06-12 14:12:10,790763","192.168.3.114","192.168.3.117","TCP","62","139  >  2297 [SYN, ACK] Seq=0 Ack=1 Win=17520 Len=0 MSS=1460 SACK_PERM=1"
"301","2010-06-12 14:12:10,791022","192.168.3.117","192.168.3.114","NBSS","126","Session request, to TESTBED14<20> from TESTBED17<00>"
"302","2010-06-12 14:12:10,791519","192.168.3.114","192.168.3.117","NBSS","60","Positive session response"
"303","2010-06-12 14:12:10,820558","192.168.3.117","192.168.3.114","SMB","191","Negotiate Protocol Request"
"304","2010-06-12 14:12:10,821189","192.168.3.114","192.168.3.117","SMB","143","Negotiate Protocol Response"
"305","2010-06-12 14:12:10,823253","192.168.3.117","192.168.3.114","SMB","270","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"306","2010-06-12 14:12:10,824219","192.168.3.114","192.168.3.117","SMB","341","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"307","2010-06-12 14:12:10,914425","192.168.3.117","192.168.3.114","SMB","318","Session Setup AndX Request, NTLMSSP_AUTH, User: \\"
"308","2010-06-12 14:12:10,915555","192.168.3.114","192.168.3.117","SMB","175","Session Setup AndX Response"
"309","2010-06-12 14:12:10,976685","192.168.3.117","192.168.3.114","SMB","142","Tree Connect AndX Request, Path: \\\\TESTBED14\\IPC$"
"310","2010-06-12 14:12:10,977136","192.168.3.114","192.168.3.117","SMB","114","Tree Connect AndX Response"
"311","2010-06-12 14:12:11,039255","192.168.3.117","192.168.3.114","LANMAN","176","NetServerEnum2 Request, Print Queue Server"
"312","2010-06-12 14:12:11,039909","192.168.3.114","192.168.3.117","LANMAN","122","NetServerEnum2 Response"
"313","2010-06-12 14:12:11,101659","192.168.3.117","192.168.3.114","SMB","97","Logoff AndX Request"
"314","2010-06-12 14:12:11,102072","192.168.3.114","192.168.3.117","SMB","97","Logoff AndX Response"
"315","2010-06-12 14:12:11,132890","192.168.3.117","192.168.3.114","SMB","93","Tree Disconnect Request"
"316","2010-06-12 14:12:11,133191","192.168.3.114","192.168.3.117","SMB","93","Tree Disconnect Response"
"317","2010-06-12 14:12:11,226647","192.168.3.117","192.168.3.114","TCP","60","2297  >  139 [FIN, ACK] Seq=982 Ack=712 Win=16809 Len=0"
"318","2010-06-12 14:12:11,227042","192.168.3.114","192.168.3.117","TCP","60","139  >  2297 [FIN, ACK] Seq=712 Ack=983 Win=16539 Len=0"
"319","2010-06-12 14:12:11,227237","192.168.3.117","192.168.3.114","TCP","60","2297  >  139 [ACK] Seq=983 Ack=713 Win=16809 Len=0"
"320","2010-06-12 14:12:13,006317","192.168.1.101","192.168.1.255","BROWSER","243","Local Master Announcement TESTBED01, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
"321","2010-06-12 14:12:13,300000","192.168.1.104","66.102.139.7","TCP","60","17867  >  80 [FIN, ACK] Seq=1 Ack=1 Win=17156 Len=0"
"322","2010-06-12 14:12:13,397318","97.74.144.108","192.168.1.101","TCP","60","[TCP Keep-Alive] 80  >  2303 [ACK] Seq=26818 Ack=129 Win=6432 Len=0"
"323","2010-06-12 14:12:13,397538","192.168.1.101","97.74.144.108","TCP","60","[TCP ZeroWindow] 2303  >  80 [ACK] Seq=129 Ack=26819 Win=0 Len=0"
"324","2010-06-12 14:12:13,521481","69.89.31.122","192.168.1.101","TCP","60","80  >  2312 [FIN, ACK] Seq=2601 Ack=233 Win=5840 Len=0"
"325","2010-06-12 14:12:13,521706","192.168.1.101","69.89.31.122","TCP","60","2312  >  80 [ACK] Seq=233 Ack=2602 Win=17520 Len=0"
"326","2010-06-12 14:12:13,550457","212.159.9.56","192.168.1.101","TCP","60","80  >  2311 [FIN, ACK] Seq=4000 Ack=140 Win=5840 Len=0"
"327","2010-06-12 14:12:13,550676","192.168.1.101","212.159.9.56","TCP","60","2311  >  80 [ACK] Seq=140 Ack=4001 Win=17520 Len=0"
"328","2010-06-12 14:12:14,066626","Ibm_bb:cf:0f","Alcatel-_87:f5:94","ARP","60","192.168.4.120 is at 00:11:25:bb:cf:0f"
"329","2010-06-12 14:12:14,067995","Ibm_e9:a9:00","Alcatel-_87:f5:94","ARP","60","192.168.2.110 is at 00:09:6b:e9:a9:00"
"330","2010-06-12 14:12:14,201876","192.168.2.113","192.168.2.255","BROWSER","243","Local Master Announcement TESTBED13, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
