"No.","Time","Source","Source Port","Destination","Protocol","Destination Port","Length","Info"
"160","2010-06-12 19:31:07,237951","192.168.2.113","2957","63.245.209.72","TCP","443","60","2957  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64179 Len=0"
"161","2010-06-12 19:31:08,784470","192.168.2.113","2957","63.245.209.72","TCP","443","60","[TCP Retransmission] 2957  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64179 Len=0"
"162","2010-06-12 19:31:10,373469","212.58.226.139","80","192.168.1.101","TCP","4517","60","[TCP Keep-Alive] 80  >  4517 [ACK] Seq=26904 Ack=109 Win=5840 Len=0"
"163","2010-06-12 19:31:10,373694","192.168.1.101","4517","212.58.226.139","TCP","80","60","[TCP ZeroWindow] 4517  >  80 [ACK] Seq=109 Ack=26905 Win=0 Len=0"
"164","2010-06-12 19:31:10,613532","192.168.1.101","4517","212.58.226.139","TCP","80","60","[TCP Window Update] 4517  >  80 [ACK] Seq=109 Ack=26905 Win=3760 Len=0"
"165","2010-06-12 19:31:10,614709","192.168.1.101","4517","212.58.226.139","TCP","80","60","[TCP Window Update] 4517  >  80 [ACK] Seq=109 Ack=26905 Win=17520 Len=0"
"166","2010-06-12 19:31:10,741260","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=26905 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"167","2010-06-12 19:31:10,745005","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=28365 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"168","2010-06-12 19:31:10,746296","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=29825 Win=17520 Len=0"
"169","2010-06-12 19:31:10,746452","212.58.226.139","80","192.168.1.101","TCP","4517","894","80  >  4517 [ACK] Seq=29825 Ack=109 Win=5840 Len=840 [TCP segment of a reassembled PDU]"
"170","2010-06-12 19:31:10,747293","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=30665 Win=16680 Len=0"
"171","2010-06-12 19:31:10,862514","192.168.2.113","2950","216.8.179.23","TCP","80","60","[TCP Retransmission] 2950  >  80 [FIN, ACK] Seq=1 Ack=1 Win=64860 Len=0"
"172","2010-06-12 19:31:10,873676","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=30665 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"173","2010-06-12 19:31:10,877671","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=32125 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"174","2010-06-12 19:31:10,878968","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=33585 Win=17520 Len=0"
"175","2010-06-12 19:31:10,881417","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=33585 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"176","2010-06-12 19:31:10,882167","212.58.226.139","80","192.168.1.101","TCP","4517","674","80  >  4517 [ACK] Seq=35045 Ack=109 Win=5840 Len=620 [TCP segment of a reassembled PDU]"
"177","2010-06-12 19:31:10,883241","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=35665 Win=17520 Len=0"
"178","2010-06-12 19:31:11,007333","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=35665 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"179","2010-06-12 19:31:11,011371","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=37125 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"180","2010-06-12 19:31:11,012629","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=38585 Win=17520 Len=0"
"181","2010-06-12 19:31:11,015324","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=38585 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"182","2010-06-12 19:31:11,019298","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=40045 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"183","2010-06-12 19:31:11,020616","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=41505 Win=17520 Len=0"
"184","2010-06-12 19:31:11,022780","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=41505 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"185","2010-06-12 19:31:11,027321","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [PSH, ACK] Seq=42965 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"186","2010-06-12 19:31:11,028633","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=44425 Win=17520 Len=0"
"187","2010-06-12 19:31:11,141753","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=44425 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"188","2010-06-12 19:31:11,145502","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=45885 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"189","2010-06-12 19:31:11,146799","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=47345 Win=17520 Len=0"
"190","2010-06-12 19:31:11,150247","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=47345 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"191","2010-06-12 19:31:11,153746","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=48805 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"192","2010-06-12 19:31:11,155043","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=50265 Win=17520 Len=0"
"193","2010-06-12 19:31:11,157493","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=50265 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"194","2010-06-12 19:31:11,161491","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [PSH, ACK] Seq=51725 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"195","2010-06-12 19:31:11,165489","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=53185 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"196","2010-06-12 19:31:11,169237","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=54645 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"197","2010-06-12 19:31:11,173233","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=56105 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"198","2010-06-12 19:31:11,175906","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=53185 Win=17520 Len=0"
"199","2010-06-12 19:31:11,175911","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=56105 Win=17520 Len=0"
"200","2010-06-12 19:31:11,177230","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=57565 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"201","2010-06-12 19:31:11,178522","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=59025 Win=17520 Len=0"
"202","2010-06-12 19:31:11,283668","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=59025 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"203","2010-06-12 19:31:11,284967","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=60485 Win=17520 Len=0"
"204","2010-06-12 19:31:11,287409","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=60485 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"205","2010-06-12 19:31:11,291410","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=61945 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"206","2010-06-12 19:31:11,292711","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=63405 Win=17520 Len=0"
"207","2010-06-12 19:31:11,295156","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=63405 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"208","2010-06-12 19:31:11,299404","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=64865 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"209","2010-06-12 19:31:11,300701","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=66325 Win=17520 Len=0"
"210","2010-06-12 19:31:11,303147","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=66325 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"211","2010-06-12 19:31:11,306899","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=67785 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"212","2010-06-12 19:31:11,308173","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=69245 Win=17520 Len=0"
"213","2010-06-12 19:31:11,310895","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [PSH, ACK] Seq=69245 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"214","2010-06-12 19:31:11,312198","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=70705 Win=17520 Len=0"
"215","2010-06-12 19:31:11,314892","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=70705 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"216","2010-06-12 19:31:11,319141","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=72165 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"217","2010-06-12 19:31:11,320427","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=73625 Win=17520 Len=0"
"218","2010-06-12 19:31:11,322637","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=73625 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"219","2010-06-12 19:31:11,326636","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=75085 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"220","2010-06-12 19:31:11,327911","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=76545 Win=17520 Len=0"
"221","2010-06-12 19:31:11,429326","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=76545 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"222","2010-06-12 19:31:11,430611","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=78005 Win=17520 Len=0"
"223","2010-06-12 19:31:11,433069","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=78005 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"224","2010-06-12 19:31:11,437316","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=79465 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"225","2010-06-12 19:31:11,438591","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=80925 Win=17520 Len=0"
"226","2010-06-12 19:31:11,441313","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=80925 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"227","2010-06-12 19:31:11,445061","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=82385 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"228","2010-06-12 19:31:11,446343","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=83845 Win=17520 Len=0"
"229","2010-06-12 19:31:11,448808","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=83845 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"230","2010-06-12 19:31:11,453056","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=85305 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"231","2010-06-12 19:31:11,454350","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=86765 Win=17520 Len=0"
"232","2010-06-12 19:31:11,457053","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [PSH, ACK] Seq=86765 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"233","2010-06-12 19:31:11,460803","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=88225 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"234","2010-06-12 19:31:11,462085","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=89685 Win=17520 Len=0"
"235","2010-06-12 19:31:11,464549","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=89685 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"236","2010-06-12 19:31:11,465846","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=91145 Win=17520 Len=0"
"237","2010-06-12 19:31:11,468546","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=91145 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"238","2010-06-12 19:31:11,472545","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=92605 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"239","2010-06-12 19:31:11,473840","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=94065 Win=17520 Len=0"
"240","2010-06-12 19:31:11,574729","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=94065 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"241","2010-06-12 19:31:11,578728","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=95525 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"242","2010-06-12 19:31:11,580033","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=96985 Win=17520 Len=0"
"243","2010-06-12 19:31:11,583474","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=96985 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"244","2010-06-12 19:31:11,587221","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=98445 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"245","2010-06-12 19:31:11,588496","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=99905 Win=17520 Len=0"
"246","2010-06-12 19:31:11,591967","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=99905 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"247","2010-06-12 19:31:11,595216","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=101365 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"248","2010-06-12 19:31:11,596515","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=102825 Win=17520 Len=0"
"249","2010-06-12 19:31:11,599215","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=102825 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"250","2010-06-12 19:31:11,603211","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [PSH, ACK] Seq=104285 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"251","2010-06-12 19:31:11,606958","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=105745 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"252","2010-06-12 19:31:11,610958","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=107205 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"253","2010-06-12 19:31:11,613394","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=105745 Win=17520 Len=0"
"254","2010-06-12 19:31:11,613400","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=108665 Win=17520 Len=0"
"255","2010-06-12 19:31:11,614955","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=108665 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"256","2010-06-12 19:31:11,618702","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=110125 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"257","2010-06-12 19:31:11,619989","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=111585 Win=17520 Len=0"
"258","2010-06-12 19:31:11,716642","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=111585 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"259","2010-06-12 19:31:11,717940","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=113045 Win=17520 Len=0"
"260","2010-06-12 19:31:11,720387","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [PSH, ACK] Seq=113045 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"261","2010-06-12 19:31:11,725136","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=114505 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"262","2010-06-12 19:31:11,726432","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=115965 Win=17520 Len=0"
"263","2010-06-12 19:31:11,729132","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=115965 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"264","2010-06-12 19:31:11,732880","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=117425 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"265","2010-06-12 19:31:11,734164","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=118885 Win=17520 Len=0"
"266","2010-06-12 19:31:11,736876","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=118885 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"267","2010-06-12 19:31:11,742623","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=120345 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"268","2010-06-12 19:31:11,743923","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=121805 Win=17520 Len=0"
"269","2010-06-12 19:31:11,746370","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=121805 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"270","2010-06-12 19:31:11,750119","212.58.226.139","80","192.168.1.101","TCP","4517","1514","80  >  4517 [ACK] Seq=123265 Ack=109 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"271","2010-06-12 19:31:11,750126","212.58.226.139","80","192.168.1.101","HTTP","4517","162","HTTP/1.1 200 Apple  (text/html)"
"272","2010-06-12 19:31:11,751404","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=124725 Win=17520 Len=0"
"273","2010-06-12 19:31:11,910233","192.168.1.101","4517","212.58.226.139","TCP","80","60","4517  >  80 [ACK] Seq=109 Ack=124833 Win=17412 Len=0"
"274","2010-06-12 19:31:12,174957","192.168.2.113","2957","63.245.209.72","TCP","443","60","[TCP Retransmission] 2957  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64179 Len=0"
"275","2010-06-12 19:31:13,392374","Ibm_7f:70:de","","Alcatel-_87:f5:94","ARP","","60","192.168.4.119 is at 00:02:55:7f:70:de"
"276","2010-06-12 19:31:13,393023","Ibm_5f:9b:4f","","Alcatel-_87:f5:94","ARP","","60","192.168.1.105 is at 00:11:25:5f:9b:4f"
"277","2010-06-12 19:31:13,394242","Ibm_bb:1f:cf","","Alcatel-_87:f5:94","ARP","","60","192.168.1.101 is at 00:11:25:bb:1f:cf"
"278","2010-06-12 19:31:13,451707","192.168.5.122","143","192.168.2.111","IMAP","1112","71","Response: * OK Still here"
"279","2010-06-12 19:31:13,451921","192.168.5.122","143","192.168.2.111","TCP","1112","71","[TCP Retransmission] 143  >  1112 [PSH, ACK] Seq=1 Ack=1 Win=8576 Len=17"
"280","2010-06-12 19:31:13,606020","192.168.2.111","1112","192.168.5.122","TCP","143","60","1112  >  143 [ACK] Seq=1 Ack=18 Win=63543 Len=0"
"281","2010-06-12 19:31:17,495634","192.168.1.104","2545","192.168.5.122","DNS","53","81","Standard query 0x118a A support.microsoft.com"
"282","2010-06-12 19:31:17,496282","192.168.5.122","2635","198.164.30.2","DNS","53","99","Standard query 0xd3de A mso-geo.microsoft.akadns.net OPT"
